,Time,Voltage,Ontime,Offtime,Cycle,Conductivity,Cu,Ni,Pb,Zn,Cr,Nan,Nan,Nan,Nan,Nan,Total_on_time,179.991,180.179,180.367,180.555,180.742,180.93,181.118,181.306,181.493,181.681,181.869,182.056,182.244,182.432,182.619,182.807,182.995,183.182,183.37,183.557,183.745,183.932,184.12,184.307,184.495,184.682,184.87,185.057,185.245,185.432,185.62,185.807,185.995,186.182,186.369,186.557,186.744,186.932,187.119,187.306,187.494,187.681,187.868,188.056,188.243,188.43,188.617,188.805,188.992,189.179,189.366,189.554,189.741,189.928,190.115,190.302,190.489,190.677,190.864,191.051,191.238,191.425,191.612,191.799,191.986,192.173,192.36,192.547,192.734,192.921,193.108,193.295,193.482,193.669,193.856,194.043,194.23,194.417,194.604,194.79,194.977,195.164,195.351,195.538,195.725,195.911,196.098,196.285,196.472,196.658,196.845,197.032,197.219,197.405,197.592,197.779,197.965,198.152,198.339,198.525,198.712,198.899,199.085,199.272,199.458,199.645,199.831,200.018,200.204,200.391,200.577,200.764,200.95,201.137,201.323,201.51,201.696,201.883,202.069,202.255,202.442,202.628,202.814,203.001,203.187,203.373,203.56,203.746,203.932,204.118,204.305,204.491,204.677,204.863,205.05,205.236,205.422,205.608,205.794,205.98,206.167,206.353,206.539,206.725,206.911,207.097,207.283,207.469,207.655,207.841,208.027,208.213,208.399,208.585,208.771,208.957,209.143,209.329,209.515,209.7,209.886,210.072,210.258,210.444,210.63,210.816,211.001,211.187,211.373,211.559,211.744,211.93,212.116,212.302,212.487,212.673,212.859,213.044,213.23,213.415,213.601,213.787,213.972,214.158,214.343,214.529,214.714,214.9,215.086,215.271,215.457,215.642,215.827,216.013,216.198,216.384,216.569,216.755,216.94,217.125,217.311,217.496,217.681,217.867,218.052,218.237,218.423,218.608,218.793,218.978,219.163,219.349,219.534,219.719,219.904,220.089,220.275,220.46,220.645,220.83,221.015,221.2,221.385,221.57,221.755,221.94,222.125,222.31,222.495,222.68,222.865,223.05,223.235,223.42,223.605,223.79,223.975,224.159,224.344,224.529,224.714,224.899,225.084,225.268,225.453,225.638,225.823,226.007,226.192,226.377,226.561,226.746,226.931,227.115,227.3,227.485,227.669,227.854,228.038,228.223,228.408,228.592,228.777,228.961,229.146,229.33,229.515,229.699,229.884,230.068,230.252,230.437,230.621,230.806,230.99,231.174,231.359,231.543,231.727,231.911,232.096,232.28,232.464,232.649,232.833,233.017,233.201,233.385,233.57,233.754,233.938,234.122,234.306,234.49,234.674,234.858,235.042,235.226,235.41,235.594,235.778,235.962,236.146,236.33,236.514,236.698,236.882,237.066,237.25,237.434,237.618,237.801,237.985,238.169,238.353,238.537,238.72,238.904,239.088,239.272,239.455,239.639,239.823,240.007,240.19,240.374,240.557,240.741,240.925,241.108,241.292,241.475,241.659,241.842,242.026,242.21,242.393,242.576,242.76,242.943,243.127,243.31,243.494,243.677,243.86,244.044,244.227,244.41,244.594,244.777,244.96,245.144,245.327,245.51,245.693,245.877,246.06,246.243,246.426,246.609,246.792,246.976,247.159,247.342,247.525,247.708,247.891,248.074,248.257,248.44,248.623,248.806,248.989,249.172,249.355,249.538,249.721,249.904,250.087,250.269,250.452,250.635,250.818,251.001,251.183,251.366,251.549,251.732,251.914,252.097,252.28,252.463,252.645,252.828,253.011,253.193,253.376,253.558,253.741,253.924,254.106,254.289,254.471,254.654,254.836,255.019,255.201,255.384,255.566,255.748,255.931,256.113,256.296,256.478,256.66,256.843,257.025,257.207,257.389,257.572,257.754,257.936,258.118,258.301,258.483,258.665,258.847,259.029,259.212,259.394,259.576,259.758,259.94,260.122,260.304,260.486,260.668,260.85,261.032,261.214,261.396,261.578,261.76,261.942,262.124,262.305,262.487,262.669,262.851,263.033,263.215,263.396,263.578,263.76,263.942,264.123,264.305,264.487,264.668,264.85,265.032,265.213,265.395,265.577,265.758,265.94,266.121,266.303,266.484,266.666,266.847,267.029,267.21,267.392,267.573,267.754,267.936,268.117,268.299,268.48,268.661,268.843,269.024,269.205,269.386,269.568,269.749,269.93,270.111,270.293,270.474,270.655,270.836,271.017,271.198,271.379,271.56,271.741,271.923,272.104,272.285,272.466,272.647,272.828,273.008,273.189,273.37,273.551,273.732,273.913,274.094,274.275,274.456,274.636,274.817,274.998,275.179,275.359,275.54,275.721,275.902,276.082,276.263,276.444,276.624,276.805,276.985,277.166,277.347,277.527,277.708,277.888,278.069,278.249,278.43,278.61,278.791,278.971,279.151,279.332,279.512,279.692,279.873,280.053,280.233,280.414,280.594,280.774,280.955,281.135,281.315,281.495,281.675,281.855,282.036,282.216,282.396,282.576,282.756,282.936,283.116,283.296,283.476,283.656,283.836,284.016,284.196,284.376,284.556,284.736,284.916,285.096,285.276,285.455,285.635,285.815,285.995,286.175,286.354,286.534,286.714,286.893,287.073,287.253,287.432,287.612,287.792,287.971,288.151,288.33,288.51,288.69,288.869,289.049,289.228,289.408,289.587,289.766,289.946,290.125,290.305,290.484,290.663,290.843,291.022,291.201,291.381,291.56,291.739,291.918,292.098,292.277,292.456,292.635,292.814,292.993,293.173,293.352,293.531,293.71,293.889,294.068,294.247,294.426,294.605,294.784,294.963,295.142,295.321,295.5,295.678,295.857,296.036,296.215,296.394,296.573,296.751,296.93,297.109,297.288,297.466,297.645,297.824,298.002,298.181,298.36,298.538,298.717,298.895,299.074,299.252,299.431,299.609,299.788,299.966,300.145,300.323,300.502,300.68,300.859,301.037,301.215,301.394,301.572,301.75,301.928,302.107,302.285,302.463,302.641,302.82,302.998,303.176,303.354,303.532,303.71,303.888,304.066,304.244,304.423,304.601,304.779,304.957,305.134,305.312,305.49,305.668,305.846,306.024,306.202,306.38,306.558,306.735,306.913,307.091,307.269,307.446,307.624,307.802,307.98,308.157,308.335,308.512,308.69,308.868,309.045,309.223,309.4,309.578,309.755,309.933,310.11,310.288,310.465,310.643,310.82,310.997,311.175,311.352,311.53,311.707,311.884,312.061,312.239,312.416,312.593,312.77,312.948,313.125,313.302,313.479,313.656,313.833,314.01,314.187,314.364,314.541,314.718,314.895,315.072,315.249,315.426,315.603,315.78,315.957,316.134,316.311,316.487,316.664,316.841,317.018,317.195,317.371,317.548,317.725,317.901,318.078,318.255,318.431,318.608,318.785,318.961,319.138,319.314,319.491,319.667,319.844,320.02,320.197,320.373,320.549,320.726,320.902,321.079,321.255,321.431,321.608,321.784,321.96,322.136,322.312,322.489,322.665,322.841,323.017,323.193,323.369,323.546,323.722,323.898,324.074,324.25,324.426,324.602,324.778,324.954,325.13,325.306,325.481,325.657,325.833,326.009,326.185,326.361,326.536,326.712,326.888,327.064,327.239,327.415,327.591,327.766,327.942,328.118,328.293,328.469,328.644,328.82,328.995,329.171,329.346,329.522,329.697,329.873,330.048,330.223,330.399,330.574,330.749,330.925,331.1,331.275,331.451,331.626,331.801,331.976,332.151,332.327,332.502,332.677,332.852,333.027,333.202,333.377,333.552,333.727,333.902,334.077,334.252,334.427,334.602,334.777,334.952,335.127,335.301,335.476,335.651,335.826,336.001,336.175,336.35,336.525,336.699,336.874,337.049,337.223,337.398,337.573,337.747,337.922,338.096,338.271,338.445,338.62,338.794,338.969,339.143,339.317,339.492,339.666,339.841,340.015,340.189,340.363,340.538,340.712,340.886,341.06,341.235,341.409,341.583,341.757,341.931,342.105,342.279,342.453,342.627,342.801,342.975,343.149,343.323,343.497,343.671,343.845,344.019,344.193,344.367,344.54,344.714,344.888,345.062,345.235,345.409,345.583,345.757,345.93,346.104,346.277,346.451,346.625,346.798,346.972,347.145,347.319,347.492,347.666,347.839,348.013,348.186,348.359,348.533,348.706,348.879,349.053,349.226,349.399,349.572,349.746,349.919,350.092,350.265,350.438,350.611,350.785,350.958,351.131,351.304,351.477,351.65,351.823,351.996,352.169,352.342,352.514,352.687,352.86,353.033,353.206,353.379,353.552,353.724,353.897,354.07,354.242,354.415,354.588,354.76,354.933,355.106,355.278,355.451,355.623,355.796,355.968,356.141,356.313,356.486,356.658,356.831,357.003,357.175,357.348,357.52,357.692,357.865,358.037,358.209,358.381,358.554,358.726,358.898,359.07,359.242,359.414,359.586,359.758,359.93,360.102,360.274,360.446,360.618,360.79,360.962,361.134,361.306,361.478,361.65,361.822,361.993,362.165,362.337,362.509,362.68,362.852,363.024,363.195,363.367,363.539,363.71,363.882,364.053,364.225,364.396,364.568,364.739,364.911,365.082,365.253,365.425,365.596,365.768,365.939,366.11,366.281,366.453,366.624,366.795,366.966,367.138,367.309,367.48,367.651,367.822,367.993,368.164,368.335,368.506,368.677,368.848,369.019,369.19,369.361,369.532,369.703,369.873,370.044,370.215,370.386,370.557,370.727,370.898,371.069,371.239,371.41,371.581,371.751,371.922,372.092,372.263,372.434,372.604,372.775,372.945,373.115,373.286,373.456,373.627,373.797,373.967,374.138,374.308,374.478,374.648,374.819,374.989,375.159,375.329,375.499,375.67,375.84,376.01,376.18,376.35,376.52,376.69,376.86,377.03,377.2,377.37,377.54,377.709,377.879,378.049,378.219,378.389,378.558,378.728,378.898,379.068,379.237,379.407,379.577,379.746,379.916,380.085,380.255,380.424,380.594,380.763,380.933,381.102,381.272,381.441,381.611,381.78,381.949,382.119,382.288,382.457,382.626,382.796,382.965,383.134,383.303,383.472,383.641,383.81,383.98,384.149,384.318,384.487,384.656,384.825,384.994,385.162,385.331,385.5,385.669,385.838,386.007,386.176,386.344,386.513,386.682,386.85,387.019,387.188,387.357,387.525,387.694,387.862,388.031,388.199,388.368,388.536,388.705,388.873,389.042,389.21,389.378,389.547,389.715,389.883,390.052,390.22,390.388,390.556,390.725,390.893,391.061,391.229,391.397,391.565,391.733,391.901,392.07,392.238,392.405,392.573,392.741,392.909,393.077,393.245,393.413,393.581,393.749,393.916,394.084,394.252,394.42,394.587,394.755,394.923,395.09,395.258,395.425,395.593,395.76,395.928,396.095,396.263,396.43,396.598,396.765,396.933,397.1,397.267,397.435,397.602,397.769,397.936,398.104,398.271,398.438,398.605,398.772,398.939,399.107,399.274,399.441,399.608,399.775,399.942,400.109,400.275,400.442,400.609,400.776,400.943,401.11,401.277,401.443,401.61,401.777,401.944,402.11,402.277,402.444,402.61,402.777,402.943,403.11,403.276,403.443,403.609,403.776,403.942,404.109,404.275,404.441,404.608,404.774,404.94,405.107,405.273,405.439,405.605,405.772,405.938,406.104,406.27,406.436,406.602,406.768,406.934,407.1,407.266,407.432,407.598,407.764,407.93,408.096,408.262,408.427,408.593,408.759,408.925,409.09,409.256,409.422,409.587,409.753,409.919,410.084,410.25,410.415,410.581,410.746,410.912,411.077,411.243,411.408,411.573,411.739,411.904,412.069,412.235,412.4,412.565,412.73,412.896,413.061,413.226,413.391,413.556,413.721,413.886,414.051,414.216,414.381,414.546,414.711,414.876,415.041,415.206,415.371,415.536,415.7,415.865,416.03,416.195,416.359,416.524,416.689,416.853,417.018,417.182,417.347,417.512,417.676,417.841,418.005,418.169,418.334,418.498,418.663,418.827,418.991,419.156,419.32,419.484,419.648,419.813,419.977,420.141,420.305,420.469,420.633,420.797,420.961,421.125,421.289,421.453,421.617,421.781,421.945,422.109,422.273,422.437,422.6,422.764,422.928,423.092,423.255,423.419,423.583,423.746,423.91,424.074,424.237,424.401,424.564,424.728,424.891,425.055,425.218,425.382,425.545,425.708,425.872,426.035,426.198,426.361,426.525,426.688,426.851,427.014,427.177,427.34,427.504,427.667,427.83,427.993,428.156,428.319,428.482,428.644,428.807,428.97,429.133,429.296,429.459,429.621,429.784,429.947,430.11,430.272,430.435,430.598,430.76,430.923,431.085,431.248,431.41,431.573,431.735,431.898,432.06,432.223,432.385,432.547,432.71,432.872,433.034,433.196,433.359,433.521,433.683,433.845,434.007,434.169,434.331,434.493,434.655,434.817,434.979,435.141,435.303,435.465,435.627,435.789,435.951,436.112,436.274,436.436,436.598,436.759,436.921,437.083,437.244,437.406,437.568,437.729,437.891,438.052,438.214,438.375,438.536,438.698,438.859,439.021,439.182,439.343,439.505,439.666,439.827,439.988,440.149,440.311,440.472,440.633,440.794,440.955,441.116,441.277,441.438,441.599,441.76,441.921,442.082,442.243,442.403,442.564,442.725,442.886,443.046,443.207,443.368,443.529,443.689,443.85,444.01,444.171,444.331,444.492,444.652,444.813,444.973,445.134,445.294,445.455,445.615,445.775,445.935,446.096,446.256,446.416,446.576,446.737,446.897,447.057,447.217,447.377,447.537,447.697,447.857,448.017,448.177,448.337,448.497,448.656,448.816,448.976,449.136,449.296,449.455,449.615,449.775,449.934,450.094,450.254,450.413,450.573,450.732,450.892,451.051,451.211,451.37,451.53,451.689,451.848,452.008,452.167,452.326,452.485,452.645,452.804,452.963,453.122,453.281,453.44,453.599,453.759,453.918,454.077,454.236,454.394,454.553,454.712,454.871,455.03,455.189,455.348,455.506,455.665,455.824,455.982,456.141,456.3,456.458,456.617,456.776,456.934,457.093,457.251,457.409,457.568,457.726,457.885,458.043,458.201,458.36,458.518,458.676,458.834,458.993,459.151,459.309,459.467,459.625,459.783,459.941,460.099,460.257,460.415,460.573,460.731,460.889,461.047,461.205,461.362,461.52,461.678,461.836,461.993,462.151,462.309,462.466,462.624,462.782,462.939,463.097,463.254,463.412,463.569,463.726,463.884,464.041,464.199,464.356,464.513,464.67,464.828,464.985,465.142,465.299,465.456,465.613,465.771,465.928,466.085,466.242,466.399,466.555,466.712,466.869,467.026,467.183,467.34,467.497,467.653,467.81,467.967,468.124,468.28,468.437,468.593,468.75,468.907,469.063,469.22,469.376,469.532,469.689,469.845,470.002,470.158,470.314,470.471,470.627,470.783,470.939,471.095,471.252,471.408,471.564,471.72,471.876,472.032,472.188,472.344,472.5,472.656,472.812,472.968,473.123,473.279,473.435,473.591,473.746,473.902,474.058,474.213,474.369,474.525,474.68,474.836,474.991,475.147,475.302,475.458,475.613,475.768,475.924,476.079,476.234,476.39,476.545,476.7,476.855,477.01,477.166,477.321,477.476,477.631,477.786,477.941,478.096,478.251,478.406,478.561,478.716,478.87,479.025,479.18,479.335,479.489,479.644,479.799,479.953,480.108,480.263,480.417,480.572,480.726,480.881,481.035,481.19,481.344,481.499,481.653,481.807,481.961,482.116,482.27,482.424,482.578,482.733,482.887,483.041,483.195,483.349,483.503,483.657,483.811,483.965,484.119,484.273,484.427,484.58,484.734,484.888,485.042,485.195,485.349,485.503,485.656,485.81,485.964,486.117,486.271,486.424,486.578,486.731,486.885,487.038,487.191,487.345,487.498,487.651,487.805,487.958,488.111,488.264,488.417,488.57,488.724,488.877,489.03,489.183,489.336,489.489,489.642,489.794,489.947,490.1,490.253,490.406,490.559,490.711,490.864,491.017,491.169,491.322,491.475,491.627,491.78,491.932,492.085,492.237,492.39,492.542,492.694,492.847,492.999,493.151,493.304,493.456,493.608,493.76,493.912,494.064,494.216,494.369,494.521,494.673,494.825,494.977,495.128,495.28,495.432,495.584,495.736,495.888,496.039,496.191,496.343,496.495,496.646,496.798,496.949,497.101,497.253,497.404,497.555,497.707,497.858,498.01,498.161,498.312,498.464,498.615,498.766,498.918,499.069,499.22,499.371,499.522,499.673,499.824,499.975,500.126,Pb-368nm_slope,Pb-368nm_intercept,Pb-368nm_background,Pb-368nm_predict,Pb-406nm_slope,Pb-406nm_intercept,Pb-406nm_background,Pb-406nm_predict,Zn-214nm_slope,Zn-214nm_intercept,Zn-214nm_background,Zn-214nm_predict,Ni-232nm_slope,Ni-232nm_intercept,Ni-232nm_background,Ni-232nm_predict,Cu-324nm_slope,Cu-324nm_intercept,Cu-324nm_background,Cu-324nm_predict,Cu-327nm_slope,Cu-327nm_intercept,Cu-327nm_background,Cu-327nm_predict,Mn-403nm_slope,Mn-403nm_intercept,Mn-403nm_background,Mn-403nm_predict,Ag-338nm_slope,Ag-338nm_intercept,Ag-338nm_background,Ag-338nm_predict
